ID_Pedido,Data_Pedido,Data_Entrega_Prevista,Data_Entrega_Real,ID_Fornecedor,Nome_Fornecedor,Categoria_Produto,Produto,Qtd,Preco_Unitario_Negociado,Preco_Tabela,Status_Entrega
PO-10837,2023-01-09,2023-01-14,2023-01-11,103,Eletrônicos Tech,Matéria-Prima,Resina Epóxi,376,401.35,408.55,Entregue
PO-10838,2023-11-16,2023-11-28,,103,Eletrônicos Tech,Matéria-Prima,Chapa de Alumínio,12,497.89,482.82,Pendente
PO-10839,2023-04-02,2023-04-22,,105,Química Inovadora,Matéria-Prima,Resina Epóxi,162,493.22,494.4,Pendente
PO-10840,2023-12-13,2023-12-19,2023-12-19,105,Química Inovadora,Componentes,Sensor Óptico,383,99.4,111.87,Entregue
PO-10841,2023-09-03,2023-09-08,2023-09-07,105,Química Inovadora,Embalagem,Filme Stretch,354,416.55,467.59,Entregue
PO-10842,2023-11-07,2023-11-27,2023-11-25,102,Plásticos do Sul,Componentes,Parafuso Inox,193,147.96,152.51,Entregue
PO-10843,2023-08-24,2023-08-29,2023-08-27,101,Metalúrgica AçoForte,Componentes,Placa de Circuito,431,317.44,306.96,Entregue
PO-10844,2023-03-20,2023-04-01,2023-04-01,102,Plásticos do Sul,Embalagem,Pallet Padrão,154,101.37,101.83,Entregue
PO-10845,2023-05-28,2023-06-11,2023-06-08,103,Eletrônicos Tech,MRO,Luvas de Proteção,448,92.16,106.18,Entregue
PO-10846,2023-02-19,2023-03-03,2023-03-01,107,Componentes BR,Componentes,Placa de Circuito,364,167.53,195.08,Entregue
PO-10847,2023-01-31,2023-02-11,2023-02-11,107,Componentes BR,Componentes,Sensor Óptico,424,13.69,13.24,Entregue
PO-10848,2023-07-11,2023-07-20,2023-07-25,102,Plásticos do Sul,Matéria-Prima,Chapa de Alumínio,74,396.96,435.03,Entregue
PO-10849,2023-05-20,2023-06-04,2023-06-01,103,Eletrônicos Tech,Matéria-Prima,Bobina de Aço,158,486.37,472.69,Entregue
PO-10850,2023-04-23,2023-04-30,2023-05-09,106,Transportes & Log,MRO,Luvas de Proteção,255,321.91,335.68,Entregue
PO-10851,2023-04-29,2023-05-18,2023-05-23,107,Componentes BR,MRO,Óleo Lubrificante,202,298.5,329.53,Entregue
PO-10852,2023-09-25,2023-10-09,2023-10-20,106,Transportes & Log,Embalagem,Caixa Papelão G,470,43.84,50.76,Entregue
PO-10853,2023-05-26,2023-06-10,2023-06-10,102,Plásticos do Sul,Componentes,Placa de Circuito,316,293.88,319.12,Entregue
PO-10854,2023-09-17,2023-10-07,2023-10-05,108,Importadora Oriente,Componentes,Microchip X1,104,282.76,270.42,Entregue
PO-10855,2023-02-03,2023-02-12,2023-02-15,108,Importadora Oriente,Componentes,Sensor Óptico,13,92.66,100.13,Entregue
PO-10856,2023-03-24,2023-04-12,2023-04-12,106,Transportes & Log,Matéria-Prima,Polímero Granulado,321,385.2,407.47,Entregue
PO-10857,2023-04-02,2023-04-13,2023-04-11,103,Eletrônicos Tech,MRO,Óleo Lubrificante,138,288.69,292.27,Entregue
PO-10858,2023-07-28,2023-08-16,2023-08-16,101,Metalúrgica AçoForte,MRO,Óleo Lubrificante,299,206.68,226.92,Entregue
PO-10859,2023-03-21,2023-04-08,2023-04-07,103,Eletrônicos Tech,Embalagem,Caixa Papelão G,378,236.24,267.65,Entregue
PO-10860,2023-02-20,2023-03-12,2023-03-11,103,Eletrônicos Tech,Embalagem,Pallet Padrão,234,99.88,97.91,Entregue
PO-10861,2023-06-02,2023-06-15,2023-06-15,108,Importadora Oriente,Matéria-Prima,Chapa de Alumínio,20,160.69,154.28,Entregue
PO-10862,2023-11-20,2023-12-07,2023-12-06,108,Importadora Oriente,Embalagem,Caixa Papelão G,417,137.32,142.74,Entregue
PO-10863,2023-02-23,2023-03-02,2023-03-02,103,Eletrônicos Tech,Componentes,Microchip X1,220,268.44,296.6,Entregue
PO-10864,2023-01-13,2023-02-01,2023-02-01,105,Química Inovadora,Matéria-Prima,Resina Epóxi,119,357.75,413.59,Entregue
PO-10865,2023-11-06,2023-11-20,2023-11-17,102,Plásticos do Sul,Matéria-Prima,Polímero Granulado,438,300.34,343.67,Entregue
PO-10866,2023-07-18,2023-07-25,2023-07-29,108,Importadora Oriente,Matéria-Prima,Polímero Granulado,233,62.59,66.97,Entregue
PO-10867,2023-10-11,2023-10-28,2023-10-25,105,Química Inovadora,Embalagem,Caixa Papelão G,317,472.81,489.44,Entregue
PO-10868,2023-12-31,2024-01-17,2024-01-14,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,215,202.6,219.96,Entregue
PO-10869,2023-01-10,2023-01-29,2023-02-01,108,Importadora Oriente,Componentes,Placa de Circuito,20,306.27,307.19,Entregue
PO-10870,2023-10-28,2023-11-12,2023-11-10,104,Global Embalagens,Embalagem,Filme Stretch,328,35.42,40.68,Entregue
PO-10871,2023-02-15,2023-03-06,2023-03-15,105,Química Inovadora,Embalagem,Caixa Papelão G,180,382.58,412.01,Entregue
PO-10872,2023-06-27,2023-07-15,2023-07-19,105,Química Inovadora,Embalagem,Filme Stretch,314,349.2,344.61,Devolvido
PO-10873,2023-02-10,2023-03-01,2023-03-16,102,Plásticos do Sul,Embalagem,Filme Stretch,486,412.95,421.69,Entregue
PO-10874,2023-07-18,2023-08-07,2023-08-04,102,Plásticos do Sul,Componentes,Sensor Óptico,46,193.26,216.32,Entregue
PO-10875,2023-06-16,2023-06-23,2023-06-28,104,Global Embalagens,Matéria-Prima,Bobina de Aço,209,183.94,185.22,Entregue
PO-10876,2023-05-25,2023-06-05,2023-06-04,101,Metalúrgica AçoForte,Componentes,Microchip X1,489,163.26,164.53,Entregue
PO-10877,2023-10-30,2023-11-04,2023-11-01,108,Importadora Oriente,MRO,Luvas de Proteção,359,306.92,301.56,Entregue
PO-10878,2023-12-06,2023-12-18,,104,Global Embalagens,Componentes,Parafuso Inox,330,94.89,96.66,Pendente
PO-10879,2023-07-09,2023-07-27,2023-07-24,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,288,167.03,183.82,Entregue
PO-10880,2023-11-04,2023-11-19,2023-11-23,105,Química Inovadora,Matéria-Prima,Chapa de Alumínio,347,66.96,65.98,Entregue
PO-10881,2023-06-13,2023-06-22,2023-06-28,105,Química Inovadora,Matéria-Prima,Chapa de Alumínio,56,309.93,300.74,Entregue
PO-10882,2023-07-18,2023-08-01,2023-07-30,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,467,20.51,20.37,Entregue
PO-10883,2023-11-27,2023-12-12,2023-12-12,107,Componentes BR,Embalagem,Pallet Padrão,68,461.23,456.47,Entregue
PO-10884,2023-12-01,2023-12-17,,106,Transportes & Log,Matéria-Prima,Resina Epóxi,455,253.79,266.22,Pendente
PO-10885,2023-07-20,2023-08-03,2023-08-07,106,Transportes & Log,Componentes,Placa de Circuito,381,234.57,226.33,Devolvido
PO-10886,2023-03-04,2023-03-16,2023-03-29,104,Global Embalagens,Componentes,Microchip X1,457,215.61,234.2,Entregue
PO-10887,2023-01-01,2023-01-16,2023-01-15,103,Eletrônicos Tech,Embalagem,Filme Stretch,80,53.04,55.78,Entregue
PO-10888,2023-09-02,2023-09-20,2023-09-21,103,Eletrônicos Tech,Componentes,Microchip X1,102,404.36,397.56,Devolvido
PO-10889,2023-05-05,2023-05-23,2023-05-22,101,Metalúrgica AçoForte,Matéria-Prima,Polímero Granulado,117,490.8,479.87,Entregue
PO-10890,2023-04-13,2023-04-20,2023-04-18,105,Química Inovadora,Embalagem,Filme Stretch,76,63.84,68.52,Entregue
PO-10891,2023-08-01,2023-08-17,2023-08-17,102,Plásticos do Sul,MRO,Luvas de Proteção,149,447.39,430.84,Entregue
PO-10892,2023-06-04,2023-06-23,2023-06-21,101,Metalúrgica AçoForte,Embalagem,Pallet Padrão,247,233.64,254.96,Entregue
PO-10893,2023-09-30,2023-10-19,2023-10-19,102,Plásticos do Sul,Embalagem,Pallet Padrão,474,408.57,459.65,Entregue
PO-10894,2023-01-09,2023-01-17,2023-01-17,106,Transportes & Log,Embalagem,Filme Stretch,445,36.51,35.21,Entregue
PO-10895,2023-01-24,2023-02-06,2023-02-05,104,Global Embalagens,Componentes,Placa de Circuito,351,197.83,217.56,Entregue
PO-10896,2023-03-22,2023-04-06,2023-04-06,105,Química Inovadora,Embalagem,Caixa Papelão G,94,226.88,226.69,Entregue
PO-10897,2023-05-02,2023-05-12,2023-05-22,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,463,91.26,95.13,Entregue
PO-10898,2023-09-08,2023-09-17,2023-09-16,101,Metalúrgica AçoForte,Componentes,Sensor Óptico,493,380.43,394.72,Entregue
PO-10899,2023-01-04,2023-01-16,2023-01-27,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,315,329.49,385.57,Entregue
PO-10900,2023-04-05,2023-04-17,,107,Componentes BR,Componentes,Sensor Óptico,373,374.95,392.55,Pendente
PO-10901,2023-02-14,2023-03-01,2023-02-28,108,Importadora Oriente,Embalagem,Caixa Papelão G,321,345.76,406.16,Entregue
PO-10902,2023-06-25,2023-07-03,2023-06-30,108,Importadora Oriente,Componentes,Sensor Óptico,107,50.83,52.76,Entregue
PO-10903,2023-07-24,2023-08-08,2023-08-07,106,Transportes & Log,Embalagem,Caixa Papelão G,390,151.43,145.76,Entregue
PO-10904,2023-11-21,2023-12-09,2023-12-06,106,Transportes & Log,Componentes,Placa de Circuito,281,384.39,436.21,Entregue
PO-10905,2023-09-19,2023-09-24,2023-09-26,104,Global Embalagens,MRO,Luvas de Proteção,443,350.0,377.49,Entregue
PO-10906,2023-07-05,2023-07-19,2023-07-17,108,Importadora Oriente,MRO,Luvas de Proteção,285,324.69,358.75,Entregue
PO-10907,2023-12-07,2023-12-27,2023-12-31,103,Eletrônicos Tech,Componentes,Parafuso Inox,282,230.62,258.88,Entregue
PO-10908,2023-05-10,2023-05-22,2023-05-20,107,Componentes BR,Embalagem,Filme Stretch,385,157.12,151.92,Entregue
PO-10909,2023-03-11,2023-03-31,2023-03-28,105,Química Inovadora,Matéria-Prima,Polímero Granulado,387,60.12,58.13,Entregue
PO-10910,2023-12-07,2023-12-23,2023-12-23,106,Transportes & Log,Embalagem,Pallet Padrão,141,142.46,136.24,Entregue
PO-10911,2023-11-19,2023-12-05,2023-12-11,107,Componentes BR,Matéria-Prima,Chapa de Alumínio,314,285.44,274.21,Entregue
PO-10912,2023-07-06,2023-07-18,2023-07-15,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,249,33.77,36.21,Entregue
PO-10913,2023-08-02,2023-08-09,2023-08-24,105,Química Inovadora,Embalagem,Caixa Papelão G,483,338.67,363.93,Entregue
PO-10914,2023-02-24,2023-03-13,2023-03-10,102,Plásticos do Sul,Embalagem,Filme Stretch,207,31.03,34.38,Entregue
PO-10915,2023-06-24,2023-07-05,2023-07-04,104,Global Embalagens,Matéria-Prima,Bobina de Aço,237,432.62,421.88,Entregue
PO-10916,2023-04-09,2023-04-27,2023-04-24,103,Eletrônicos Tech,MRO,Luvas de Proteção,94,295.66,291.42,Entregue
PO-10917,2023-09-16,2023-09-30,2023-09-29,108,Importadora Oriente,Matéria-Prima,Bobina de Aço,425,319.76,307.48,Entregue
PO-10918,2023-03-11,2023-03-21,2023-03-18,103,Eletrônicos Tech,Componentes,Sensor Óptico,235,133.2,134.57,Entregue
PO-10919,2023-02-28,2023-03-06,2023-03-04,107,Componentes BR,Componentes,Parafuso Inox,29,154.62,160.69,Entregue
PO-10920,2023-07-31,2023-08-12,2023-08-12,104,Global Embalagens,MRO,Ferramentas de Corte,58,444.33,476.49,Entregue
PO-10921,2023-12-26,2024-01-03,2024-01-03,107,Componentes BR,Matéria-Prima,Bobina de Aço,80,90.69,90.52,Entregue
PO-10922,2023-12-31,2024-01-18,2024-01-17,104,Global Embalagens,Matéria-Prima,Polímero Granulado,197,74.38,78.5,Entregue
PO-10923,2023-06-01,2023-06-15,2023-06-29,102,Plásticos do Sul,Embalagem,Caixa Papelão G,461,73.29,83.57,Entregue
PO-10924,2023-04-20,2023-05-01,2023-05-02,103,Eletrônicos Tech,Matéria-Prima,Chapa de Alumínio,391,49.67,54.48,Entregue
PO-10925,2023-12-16,2024-01-02,2023-12-31,105,Química Inovadora,Matéria-Prima,Chapa de Alumínio,38,398.8,402.4,Entregue
PO-10926,2023-06-03,2023-06-16,2023-06-13,108,Importadora Oriente,MRO,Ferramentas de Corte,152,227.04,259.47,Entregue
PO-10927,2023-11-20,2023-11-29,2023-11-27,101,Metalúrgica AçoForte,Componentes,Parafuso Inox,318,82.39,88.64,Entregue
PO-10928,2023-02-24,2023-03-04,2023-03-12,107,Componentes BR,Componentes,Parafuso Inox,29,30.82,33.43,Entregue
PO-10929,2023-03-26,2023-04-15,2023-04-13,108,Importadora Oriente,Embalagem,Pallet Padrão,112,193.69,205.85,Entregue
PO-10930,2023-03-17,2023-04-05,2023-04-05,103,Eletrônicos Tech,Embalagem,Pallet Padrão,387,336.26,325.32,Entregue
PO-10931,2023-07-22,2023-08-03,2023-08-01,102,Plásticos do Sul,MRO,Óleo Lubrificante,204,248.21,291.08,Entregue
PO-10932,2023-04-21,2023-05-07,2023-05-07,106,Transportes & Log,Matéria-Prima,Resina Epóxi,217,258.6,274.29,Entregue
PO-10933,2023-02-19,2023-03-10,2023-03-09,108,Importadora Oriente,Componentes,Sensor Óptico,141,220.87,242.44,Entregue
PO-10934,2023-04-22,2023-05-05,2023-05-15,102,Plásticos do Sul,Componentes,Parafuso Inox,155,418.05,409.95,Entregue
PO-10935,2023-06-27,2023-07-12,2023-07-12,104,Global Embalagens,Componentes,Placa de Circuito,309,9.9,10.13,Entregue
PO-10936,2023-07-16,2023-07-25,2023-07-23,104,Global Embalagens,Componentes,Microchip X1,307,371.57,364.38,Entregue
PO-10937,2023-02-26,2023-03-17,2023-03-14,101,Metalúrgica AçoForte,Matéria-Prima,Resina Epóxi,225,213.89,210.97,Entregue
PO-10938,2023-04-26,2023-05-11,,105,Química Inovadora,Embalagem,Filme Stretch,448,162.11,171.83,Pendente
PO-10939,2023-07-25,2023-08-10,2023-08-08,107,Componentes BR,MRO,Óleo Lubrificante,255,25.72,25.47,Entregue
PO-10940,2023-10-04,2023-10-22,2023-10-20,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,196,504.73,498.65,Entregue
PO-10941,2023-01-29,2023-02-13,2023-02-11,105,Química Inovadora,Matéria-Prima,Resina Epóxi,488,425.14,444.02,Entregue
PO-10942,2023-02-18,2023-03-10,2023-03-09,108,Importadora Oriente,Componentes,Parafuso Inox,319,116.28,112.85,Entregue
PO-10943,2023-01-16,2023-01-31,2023-01-28,101,Metalúrgica AçoForte,Matéria-Prima,Chapa de Alumínio,328,127.98,137.57,Entregue
PO-10944,2023-11-27,2023-12-09,2023-12-08,105,Química Inovadora,Embalagem,Filme Stretch,276,429.66,439.69,Entregue
PO-10945,2023-08-22,2023-09-07,2023-09-06,101,Metalúrgica AçoForte,Componentes,Placa de Circuito,374,283.8,273.79,Entregue
PO-10946,2023-11-11,2023-11-26,2023-11-26,101,Metalúrgica AçoForte,Matéria-Prima,Chapa de Alumínio,52,384.63,389.01,Entregue
PO-10947,2023-04-19,2023-05-05,2023-05-05,107,Componentes BR,Embalagem,Filme Stretch,208,139.77,154.07,Entregue
PO-10948,2023-10-11,2023-10-22,2023-11-05,104,Global Embalagens,Embalagem,Pallet Padrão,373,102.7,110.13,Entregue
PO-10949,2023-07-06,2023-07-18,2023-07-20,108,Importadora Oriente,Matéria-Prima,Chapa de Alumínio,353,232.3,240.81,Devolvido
PO-10950,2023-10-03,2023-10-18,2023-10-16,101,Metalúrgica AçoForte,Componentes,Parafuso Inox,210,143.54,166.86,Entregue
PO-10951,2023-01-17,2023-02-01,2023-01-30,106,Transportes & Log,Componentes,Sensor Óptico,410,206.82,210.16,Entregue
PO-10952,2023-08-18,2023-09-05,2023-09-06,102,Plásticos do Sul,Embalagem,Caixa Papelão G,128,181.52,201.11,Devolvido
PO-10953,2023-04-17,2023-04-30,,104,Global Embalagens,Componentes,Parafuso Inox,354,53.35,59.88,Pendente
PO-10954,2023-03-03,2023-03-14,2023-03-11,101,Metalúrgica AçoForte,Matéria-Prima,Polímero Granulado,115,126.65,121.35,Entregue
PO-10955,2023-08-29,2023-09-05,2023-09-07,105,Química Inovadora,Embalagem,Caixa Papelão G,260,91.54,92.78,Entregue
PO-10956,2023-06-23,2023-07-03,2023-07-15,101,Metalúrgica AçoForte,Matéria-Prima,Resina Epóxi,273,66.0,73.43,Entregue
PO-10957,2023-08-06,2023-08-16,2023-08-15,104,Global Embalagens,Embalagem,Caixa Papelão G,297,253.66,261.62,Entregue
PO-10958,2023-09-30,2023-10-17,2023-10-17,102,Plásticos do Sul,Embalagem,Filme Stretch,163,383.65,376.84,Entregue
PO-10959,2023-02-26,2023-03-16,2023-03-20,106,Transportes & Log,Matéria-Prima,Polímero Granulado,452,136.43,148.02,Devolvido
PO-10960,2023-12-28,2024-01-07,2024-01-07,106,Transportes & Log,Matéria-Prima,Resina Epóxi,48,105.61,112.65,Entregue
PO-10961,2023-01-23,2023-02-03,2023-02-02,106,Transportes & Log,Componentes,Parafuso Inox,128,274.84,293.24,Entregue
PO-10962,2023-08-13,2023-08-22,2023-09-06,104,Global Embalagens,Componentes,Microchip X1,369,156.82,152.56,Entregue
PO-10963,2023-02-10,2023-02-17,2023-02-22,107,Componentes BR,Componentes,Parafuso Inox,55,51.67,51.71,Devolvido
PO-10964,2023-09-09,2023-09-24,2023-09-22,107,Componentes BR,Componentes,Parafuso Inox,75,324.44,360.15,Entregue
PO-10965,2023-07-22,2023-08-02,2023-07-30,104,Global Embalagens,Componentes,Sensor Óptico,428,249.14,265.37,Entregue
PO-10966,2023-09-09,2023-09-22,2023-09-19,104,Global Embalagens,MRO,Ferramentas de Corte,435,361.09,395.88,Entregue
PO-10967,2023-04-09,2023-04-24,2023-04-22,104,Global Embalagens,MRO,Ferramentas de Corte,331,25.27,28.92,Entregue
PO-10968,2023-03-25,2023-03-30,2023-03-28,107,Componentes BR,Embalagem,Pallet Padrão,57,475.73,499.43,Entregue
PO-10969,2023-04-18,2023-04-30,2023-05-04,106,Transportes & Log,Matéria-Prima,Resina Epóxi,66,229.59,225.37,Devolvido
PO-10970,2023-11-28,2023-12-08,2023-12-11,107,Componentes BR,MRO,Luvas de Proteção,379,27.84,30.69,Entregue
PO-10971,2023-01-31,2023-02-15,2023-02-13,108,Importadora Oriente,Embalagem,Pallet Padrão,310,308.34,294.97,Entregue
PO-10972,2023-07-13,2023-07-28,2023-08-02,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,115,305.64,319.89,Entregue
PO-10973,2023-03-17,2023-04-02,2023-04-03,106,Transportes & Log,Embalagem,Caixa Papelão G,184,347.56,398.25,Devolvido
PO-10974,2023-12-21,2023-12-30,2023-12-28,106,Transportes & Log,Embalagem,Filme Stretch,247,88.56,103.39,Entregue
PO-10975,2023-11-22,2023-11-28,2023-11-26,101,Metalúrgica AçoForte,Matéria-Prima,Polímero Granulado,224,258.83,258.35,Entregue
PO-10976,2023-12-30,2024-01-08,2024-01-08,106,Transportes & Log,MRO,Óleo Lubrificante,12,106.92,121.94,Entregue
PO-10977,2023-09-06,2023-09-15,2023-09-14,101,Metalúrgica AçoForte,Componentes,Sensor Óptico,35,82.28,91.11,Entregue
PO-10978,2023-07-08,2023-07-26,2023-07-24,103,Eletrônicos Tech,MRO,Óleo Lubrificante,118,132.8,138.43,Entregue
PO-10979,2023-05-06,2023-05-22,2023-05-22,108,Importadora Oriente,Embalagem,Filme Stretch,190,441.17,439.88,Entregue
PO-10980,2023-01-18,2023-02-02,2023-02-02,108,Importadora Oriente,Componentes,Placa de Circuito,430,106.03,103.5,Entregue
PO-10981,2023-02-03,2023-02-13,2023-02-11,107,Componentes BR,Embalagem,Pallet Padrão,190,171.91,187.65,Entregue
PO-10982,2023-09-24,2023-09-29,2023-10-04,105,Química Inovadora,Embalagem,Caixa Papelão G,342,58.29,66.64,Entregue
PO-10983,2023-11-22,2023-12-08,2023-12-06,107,Componentes BR,Matéria-Prima,Chapa de Alumínio,155,204.96,195.65,Entregue
PO-10984,2023-08-29,2023-09-03,2023-09-02,108,Importadora Oriente,Matéria-Prima,Resina Epóxi,418,431.28,455.48,Entregue
PO-10985,2023-07-09,2023-07-29,2023-07-27,108,Importadora Oriente,Matéria-Prima,Bobina de Aço,471,290.97,312.19,Entregue
PO-10986,2023-06-19,2023-06-30,2023-06-30,106,Transportes & Log,Componentes,Microchip X1,312,386.66,415.31,Entregue
PO-10987,2023-05-09,2023-05-21,2023-05-20,104,Global Embalagens,Componentes,Parafuso Inox,452,203.13,210.98,Entregue
PO-10988,2023-10-10,2023-10-18,2023-10-25,103,Eletrônicos Tech,Embalagem,Caixa Papelão G,357,216.19,209.32,Entregue
PO-10989,2023-04-18,2023-04-26,2023-04-25,108,Importadora Oriente,MRO,Óleo Lubrificante,109,208.53,231.07,Entregue
PO-10990,2023-01-13,2023-01-20,2023-01-17,104,Global Embalagens,MRO,Óleo Lubrificante,457,138.13,157.65,Entregue
PO-10991,2023-03-31,2023-04-07,2023-04-05,107,Componentes BR,Matéria-Prima,Resina Epóxi,429,103.32,107.04,Entregue
PO-10992,2023-08-30,2023-09-07,2023-09-05,104,Global Embalagens,Componentes,Microchip X1,229,312.58,312.38,Entregue
PO-10993,2023-03-24,2023-04-11,2023-04-10,105,Química Inovadora,Matéria-Prima,Resina Epóxi,251,31.45,33.75,Entregue
PO-10994,2023-01-27,2023-02-03,2023-02-02,102,Plásticos do Sul,Componentes,Placa de Circuito,103,385.84,384.06,Entregue
PO-10995,2023-08-23,2023-09-09,2023-09-09,104,Global Embalagens,MRO,Ferramentas de Corte,243,51.46,56.16,Entregue
PO-10996,2023-12-04,2023-12-14,2023-12-13,103,Eletrônicos Tech,Embalagem,Pallet Padrão,97,395.02,458.55,Entregue
PO-10997,2023-12-02,2023-12-14,2023-12-25,108,Importadora Oriente,Matéria-Prima,Polímero Granulado,230,229.4,253.57,Entregue
PO-10998,2023-02-10,2023-02-25,2023-02-23,104,Global Embalagens,Embalagem,Filme Stretch,233,112.09,115.81,Entregue
PO-10999,2023-05-30,2023-06-07,2023-06-07,102,Plásticos do Sul,MRO,Luvas de Proteção,276,335.74,381.55,Entregue
PO-11000,2023-09-25,2023-10-04,2023-10-01,106,Transportes & Log,Componentes,Microchip X1,70,163.12,191.29,Entregue
PO-11001,2023-03-22,2023-03-28,2023-03-25,107,Componentes BR,Embalagem,Caixa Papelão G,84,479.6,461.56,Entregue
PO-11002,2023-05-10,2023-05-21,2023-05-21,101,Metalúrgica AçoForte,Embalagem,Pallet Padrão,429,312.71,330.01,Entregue
PO-11003,2023-07-10,2023-07-21,2023-07-19,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,372,341.48,353.25,Entregue
PO-11004,2023-10-31,2023-11-12,2023-11-12,105,Química Inovadora,Componentes,Placa de Circuito,446,246.35,246.41,Entregue
PO-11005,2023-01-01,2023-01-06,2023-01-11,102,Plásticos do Sul,MRO,Ferramentas de Corte,175,44.34,43.83,Entregue
PO-11006,2023-05-26,2023-06-15,2023-06-16,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,139,427.26,418.75,Devolvido
PO-11007,2023-04-01,2023-04-06,2023-04-06,107,Componentes BR,Embalagem,Filme Stretch,82,483.65,483.33,Entregue
PO-11008,2023-10-02,2023-10-10,2023-10-08,101,Metalúrgica AçoForte,Embalagem,Filme Stretch,23,160.78,182.96,Entregue
PO-11009,2023-06-15,2023-06-26,2023-06-24,102,Plásticos do Sul,Embalagem,Caixa Papelão G,218,314.57,338.43,Entregue
PO-11010,2023-07-11,2023-07-16,2023-07-15,103,Eletrônicos Tech,MRO,Óleo Lubrificante,268,14.81,14.81,Entregue
PO-11011,2023-05-05,2023-05-17,2023-06-01,108,Importadora Oriente,Componentes,Parafuso Inox,231,138.29,161.69,Entregue
PO-11012,2023-07-05,2023-07-25,2023-08-07,104,Global Embalagens,Componentes,Parafuso Inox,264,142.38,136.92,Entregue
PO-11013,2023-10-03,2023-10-12,2023-10-25,102,Plásticos do Sul,MRO,Ferramentas de Corte,349,124.11,126.45,Entregue
PO-11014,2023-07-27,2023-08-05,2023-08-02,104,Global Embalagens,Matéria-Prima,Polímero Granulado,340,217.44,216.97,Entregue
PO-11015,2023-05-25,2023-06-13,2023-06-13,108,Importadora Oriente,Matéria-Prima,Resina Epóxi,364,117.56,113.35,Entregue
PO-11016,2023-07-25,2023-08-08,2023-08-07,106,Transportes & Log,Matéria-Prima,Chapa de Alumínio,451,11.21,12.28,Entregue
